id,Is Action,Is Adventure,Is Animation,Is Comedy,Is Crime,Is Documentary,Is Drama,Is Family,Is Fantasy,Is Foreign,Is History,Is Horror,Is Music,Is Mystery,Is Romance,Is Science Fiction,Is TV Movie,Is Thriller,Is War,Is Western,adult,overview,release_date,release_month,release_quarter,release_year,runtime,tagline,title,Is Christmas Movie,keywords
13675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!",1969-12-07,12.0,4.0,1969.0,25.0,0,Frosty the Snowman,1,"holiday,christmas,"
1863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"At the end of World War II, Giovanna, a war bride living near Milan refuses to accept that her husband, Antonio, missing on the Russian front, is dead. There's a flashback to their brief courtship near her hometown of Naples, his 12-day leave to marry her, ruses to keep from deployment, and the ultimate farewell. Some years after the war, still with no word from Antonio, Giovanna goes to Russia to find him, starting in the town near the winter battle when he disappeared. Armed with his photograph, what will she find?",1970-03-14,3.0,1.0,1970.0,109.0,0,Sunflower,0,"new love,honeymoon,love letter,war,russian front,soldier,"
59917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,The Charismatic black nationalist leader Rev Deke O'Malley is trying to sell the people of Harlem a dream. Invest $100 in his company and live in Africa. But cops Gravedigger and Coffin know all about Deke and his fraudulent schemes that take advantage of the poor and the ignorant and can't wait for a chance to expose him.,1970-05-27,5.0,2.0,1970.0,97.0,"Introducing COFFIN ED and GRAVEDIGGER, two detectives only a mother could love.",Cotton Comes to Harlem,0,"blaxploitation,"
68659,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"In the poor, desolate northern provinces of the mountainous feudal Sunni kingdom of Afghanistan (before the Soviet-engineered republican revolutions), the status of the proud men and their clans is determined less by wealth or even military power (both rare) then by victories in the ancient, though game of buskashi, a vicious form of polo dating back to Genghis Khan, in which the chapendaz (participating horsemen) use their horse-whips on both mounts and rivals in a ruthless fight for a heavy 'ball', a dead calf, which must be carried a long way, almost impossible with all the others mercilessly assailing. Tursen, a former champion, now holds the status of village notable thanks to his position as stable-keeper of the regional lord Osman Bey, and has finally bred a horse without equal, the white stallion Jahil, in time for the royal tournament on the plain of Bagrami, just outside the capital Kabul...",1971-08-16,8.0,3.0,1971.0,109.0,A Horse Worth Killing For. A Dream Worth Dying For.,The Horsemen,0,"afghanistan,buzkashi,"
55032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A CIA agent is used as a pawn in an insane woman's plan to steal a Polaris submarine.,1972-01-15,1.0,1.0,1972.0,86.0,0,Madame Sin,0,"submarine,"
11035,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"A virtually plotless, gaudy, impressionistic portrait of Rome through the eyes of one of its most famous citizens.",1972-03-15,3.0,1.0,1972.0,128.0,The fall of the Roman Empire 1931-1972.,Roma,0,"rome,subway,theatre milieu,illegal prostitution,child,"
16993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Two men, working as professional boxers, come to blows when their careers each begin to take opposite momentum.",1972-07-26,7.0,3.0,1972.0,100.0,Life is what happens in between rounds.,Fat City,0,"transporter,boxer,boxing match,sport,gritty,over-the-hill fighter,"
5183,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"A stodgy young man gets caught up in his free-living aunt""s shady schemes.",1972-12-12,12.0,4.0,1972.0,109.0,0,Travels with My Aunt,0,"free love,ransom,orient express,family secrets,"
28170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A ditsy reporter enlists the help of a sleazy private eye to solve a series of gory killings of female strippers at a Chicago nightclub.,1972-12-15,12.0,4.0,1972.0,81.0,In screaming color,The Gore Gore Girls,0,"female nudity,nudity,sadism,stripper,murder,independent film,gore,blood,reporter,torture,violence,"
42469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,"A scientist comes to believe that evil is a disease of the blood and that the flesh of a skeleton he has brought back from New Guinea contains it in a pure form. Convinced that his wife, a Folies Bergere dancer who went insane, manifested this evil he is terrified that it will be passed on to their daughter. He tries to use the skeleton's blood to immunise her against this eventuality, but his attempt has anything but the desired result.",1973-02-12,2.0,1.0,1973.0,94.0,"A terrifying journey through the nightmare worlds of evil, insanity and terrible revenge.",The Creeping Flesh,0,"monster,skeleton,reincarnation,mad scientist,independent film,blood,creature,corpse,scientist,"
31943,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Hobos encounter a sadistic railway conductor that will not let anyone ""ride the rails"" for free.",1973-05-23,5.0,2.0,1973.0,118.0,If you can ride Shack's Train and Live - You'll be...,Emperor of the North,0,"train ride,railroad,riding the rail,"
109259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"Lawyer Stephen Blume, specialized in divorces, lives a paradoxical situation when, having his own marriage break up, is still in love with his ex-wife.
 Gedorge Segal plays a divorce lawyer who is divorced himself after his wife (Susan Anspach) catches him cheating on her.  She, in turn, moves on and falls into an easy-going relationship with an even more easy-going musician (Kris Kristofferson in one of his first film roles).  But Blume chooses this moment to fall back in love with his ex-wife (Marsha Mason) and begins to woo her anew.",1973-06-17,6.0,2.0,1973.0,115.0,A love story for guys who cheat on their wives.,Blume In Love,0,"marriage,lawyer,divorce,"
147106,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"In 1913, in Oklahoma, oil derrick owner Lena Doyle, aided by her father and a hobo, is stubbornly drilling for oil despite the pressure from major oil companies to sell her land.",1973-07-03,7.0,3.0,1973.0,108.0,"An epic story of wooden derricks, iron men...and a defiant woman.",Oklahoma Crude,0,"oklahoma,father,oil,"
28715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,A horror movie star returns to his famous role after years in a mental institution. But the character seems to be committing murders independent of his will.,1974-03-01,3.0,1.0,1974.0,92.0,The bad news is you have houseguests. There is no good news.,Madhouse,0,"england,horror,murder,thriller,movie star,"
16938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,A sorority house is terrorized by a stranger who makes frightening phone calls and then murders the sorority sisters during Christmas break.,1974-10-11,10.0,4.0,1974.0,98.0,"If this movie doesn’t make your skin crawl, it’s on too tight!",Black Christmas,1,"winter,murder,slasher,prank telephone call,christmas horror,sorority house,canuxploitation,obscene telephone call,christmas,proto-slasher,"
22094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"In the depression, Chaney, a strong silent streetfighter, joins with Speed, a promoter of no-holds-barred street boxing bouts. They go to New Orleans where Speed borrows money to set up fights for Chaney, but Speed gambles away any winnings.",1975-09-04,9.0,3.0,1975.0,93.0,"New Orleans, 1933. In those days words didn't say much.",Hard Times,0,"fighting,illegal fistfight,pool cue,streetfighting,prizefighting,reference to napoleon,prize fighter,bare knuckle fighting,boxing,"
4780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"New Orleans businessman Michael Courtland’s life is shattered when his wife and daughter are tragically killed in a botched kidnap rescue attempt. Many years later whilst visiting Italy he meets and falls in in love with Sandra Portinari, who bears a striking resemblance to his wife.",1976-08-01,8.0,3.0,1976.0,98.0,0,Obsession,0,"money delivery,sense of guilt,ransom,disappointment,false identity,florence,art restoration,"
23761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Alice is a withdrawn 12-year-old who lives with her mother and her younger sister, Karen, who gets most of the attention from her mother, leaving Alice out of the spotlight. But when Karen is found brutally murdered in a church, suspicions start to turn toward Alice. But could a 12-year-old girl really be capable of such savagery?",1976-11-13,11.0,4.0,1976.0,98.0,If you survive this night... nothing will scare you again.,Alice Sweet Alice,0,"single parent,church service,burned alive,psychopathic killer,proto-slasher,"
1362,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Bilbo Baggins the Hobbit was just minding his own business, when his occasional visitor Gandalf the Wizard drops in one night. One by one, a whole group of dwarves drop in, and before he knows it, Bilbo has joined their quest to reclaim their kingdom, taken from them by the evil dragon Smaug. The only problem is that Gandalf has told the dwarves that Bilbo is an expert burglar, but he isn't...",1977-11-27,11.0,4.0,1977.0,77.0,0,The Hobbit,0,"elves,dwarves,orcs,rivendell,robbery,gold,magic,spider,eagle,dragon,"
56132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Two strange sisters live in a crumbling mansion, where they keep a pet ape, which belonged to their late father, locked in a cage. While one of the sisters seems to be keeping her head on straight, as it were, the other appears to be sinking further and further into barbarism and insanity.",1978-01-01,1.0,1.0,1978.0,102.0,A terrifying love story.,The Mafu Cage,0,"sister sister relationship,obsession,cage,incest,madness,woman director,"
86332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Six people are trapped within the confines of their old high school during their 10th high school reunion with a psychotic, masked preacher who kills them off for their sinful lives they have made for themselves.",1978-04-07,4.0,2.0,1978.0,84.0,If You Have a Craving for Terror… Come to the Class Reunion,The Redeemer: Son of Satan!,0,"class reunion,"
25338,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Miles Cullen is a bored teller at a bank in a Toronto mall who accidentally learns that his place of business is about to be robbed. Instead of informing his bosses or contacting the police, Miles cleverly devises a way of keeping the cash.",1978-09-07,9.0,3.0,1978.0,106.0,It's not about the money. It's about revenge.,The Silent Partner,0,"santa claus,bank robber,toronto,mall,"
41034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"It's the end of the 70s. Hippies are assimilating, women are raising their consciousness, and men are becoming confused and ineffectual. Don't expect to be able to keep track of all the names or who's sleeping with who; the picture very skillfully conveys the hopeless muddle through which the many characters move as they try to find themselves.",1980-03-28,3.0,1.0,1980.0,86.0,"""Honor thy wife, and everyone else's.""",Serial,0,"unfaithfulness,"
27230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"A toy factory worker, mentally scarred as a child upon learning Santa Claus is not real, suffers a nervous breakdown after being belittled at work, and embarks on a Yuletide killing spree.",1980-11-01,11.0,4.0,1980.0,100.0,Better Watch Out... Better Not Cry... Or You May DIE!,Christmas Evil,1,"santa claus,hospital,church,killer,killing spree,peeping tom,killer santa claus,christmas horror,toy factory,delusional,"
42158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"The movie centers on a piano competition whose winner is assured of success. It is Paul's last chance to compete, but newcomer Heidi may be a better pianist. Can romance be far away? Will she take a dive despite the pressure to win from her teacher, Greta, or will she condemn Paul to obscurity?",1980-12-03,12.0,4.0,1980.0,123.0,If you're really in love... nothing's going to stand in your way,The Competition,0,"love affair,"
26571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"The film is a day in the life of a young artist, Jean-Michel Basquiat, who needs to raise money to reclaim the apartment from which he has been evicted. He wanders the downtown streets carrying a painting he hopes to sell, encountering friends, whose lives (and performances) we peek into.",1981-01-01,1.0,1.0,1981.0,72.0,0,Downtown '81,0,"independent film,art,anarchic comedy,"
36826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Trouble ensues when a motorcycle gang stops in a small southern town while heading to the races at Daytona,1981-08-07,8.0,3.0,1981.0,82.0,Sworn to Fun... Loyal to None!!,The Loveless,0,"nudity,murder,gang,motorcycle,violence,incest,leather,woman director,"
41280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund.",1981-08-21,8.0,3.0,1981.0,87.0,When EMANUELLE's Sylvia Kristel is your teacher the bedroom is the classroom,Private Lessons,0,"female nudity,bathroom,sex,blackmail,chauffeur,first time,pedophilia,nudity,bedroom,bed,disappointment,revelation,kiss,pubic hair,independent film,lingerie,sexual attraction,statutory rape,maid,lust,kissing,teenage boy,desire,legs,sensuality,sexual desire,fatal attraction,stripping,promiscuous woman,stockings,older woman younger man relationship,sexual awakening,faked death,joy,exhibitionism,housemaid,pleasure,exhibitionist,sex lesson,"
258236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,A dramatization of the controversial trial concerning the right for Neo-Nazis to march in the predominately Jewish community of Skokie.,1981-11-17,11.0,4.0,1981.0,125.0,0,Skokie,0,"nazis,jewish,march,"
4193,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Trying to find how a millionaire wound up with a phony diamond brings Hercule Poirot to an exclusive island resort frequented by the rich and famous. When a murder is committed, everyone has an alibi.",1982-03-05,3.0,1.0,1982.0,117.0,0,Evil Under the Sun,0,"detective,greece,murder mystery,"
3526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.,1982-12-03,12.0,4.0,1982.0,140.0,"Her story is shocking, disturbing, compelling... and true.",Frances,0,"wrong accusal,biography,insanity,evil mother,based on true story,psychiatric hospital,hollywood,wrongful imprisonment,lost love,wrongful arrest,wrongful conviction,wrong diagnosis,movie actress,lobotomy,frances farmer,power abuse,"
34599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Shirley Muldowney is determined to be a top-fuel drag racer, although no woman has ever raced them before. Despite the high risks of this kind of racing and the burden it places on her family life, she perseveres in her dream.",1983-04-01,4.0,2.0,1983.0,113.0,"She did something women were forbidden to do, and became a World Champion.",Heart Like A Wheel,0,"biography,sport,drag racer,"
1621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,1983-06-07,6.0,2.0,1983.0,116.0,Some very funny business.,Trading Places,1,"christmas tree,from rags to riches,broker,beggar,dollar,wager,fish out of water,millionaire,commodities,investor,big shot,hoodlum,wrongful arrest,santa hat,"
14813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"It is an adaptation of the Charles Dickens classic A Christmas Carol, featuring Scrooge McDuck as his namesake and inspiration Ebenezer Scrooge and Mickey Mouse as Bob Cratchit. This film was based on a 1972 audio musical entitled Disney's A Christmas Carol. It is a twenty-four minute animated short film produced by Walt Disney Productions as an accompaniment to a re-release of The Rescuers.",1983-10-19,10.0,4.0,1983.0,26.0,He's back! Mickey Mouse - in his first new motion picture in 30 years,Mickey's Christmas Carol,1,"cartoon,scrooge,ghost,charles dickens,christmas,"
11336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",1983-10-21,10.0,4.0,1983.0,103.0,"In his mind, he has the power to see the future. In his hands, he has the power to change it.",The Dead Zone,0,"coma,sheriff,based on novel,sacrifice,suspense,psychopathic killer,premonition,independent film,vision,doctor,car accident,series of murders,psychic,dark hero,gothic,madness,flashback,"
850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",1983-11-18,11.0,4.0,1983.0,94.0,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",A Christmas Story,1,"holiday,nostalgia,young boy,bb gun,essay,christmas tree dealer,mall santa,christmas,1940s,"
927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",1984-06-07,6.0,2.0,1984.0,106.0,"Don't get him wet, keep him out of bright light, and never feed him after midnight.",Gremlins,1,"holiday,monster,small town,department store,bars and restaurants,human animal relationship,pet,sunlight,chain saw,salesperson,midnight,fur,banking,puppet,skunk,kids and family,gremlin,ymca,"
41089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Against a background of war breaking out in Europe and the Mexican fiesta Day of Death, we are taken through one day in the life of Geoffrey Firmin, a British consul living in alcoholic disrepair and obscurity in a small southern Mexican town in 1939. The Consul's self-destructive behaviour, perhaps a metaphor for a menaced civilization, is a source of perplexity and sadness to his nomadic, idealistic half-brother, Hugh, and his ex-wife, Yvonne, who has returned with hopes of healing Geoffrey and their broken marriage.",1984-06-12,6.0,2.0,1984.0,112.0,One cannot live without love.,Under the Volcano,0,"mexico,alcoholic,"
30069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"High school wrestler Louden Swain is a man obsessed , trying to shed 23 pounds in a dangerously short time and take on Shute, the undefeated, tough-as-nails 168-pound champion who's the best wrestler in the state. Matthew Modine stars as the mop-headed student undeterred in his Vision Quest...until a day a sexy drifter threatens to pin Louden and his dreams to the mat of unrequited love.",1985-02-15,2.0,1.0,1985.0,105.0,All he needed was a lucky break. Then one day she moved in.,Vision Quest,0,"pizza,sport,coach,love,athlete,coming of age,brief,"
253120,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"Alex and Erica Boyer's marriage is in a crisis: job and wife bore Alex. When Erica has an accident that has her staying in a wheel chair for some time, it changes their life: Alex meets Erica's young therapy assistant Lisa and gets the idea that she'd be the end of his boredom and he could start over with her. However Lisa's boyfriend feels what's going on and isn't idle.",1985-03-29,3.0,1.0,1985.0,96.0,"Love, Lies and Accidents",Almost You,0,"nurse,adultery,midlife crisis,wall street,independent film,injured leg,troubled marriage,"
24873,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Paul Kersey returns to New York to visit his friend Charley, who lives in one of the worst parts of New York City. But when Paul arrives at Charley's apartment, he finds Charley dying after a vicious beating by a gang led by Manny Fraker, and the police enter the apartment and find Paul standing over Charley's body. Paul is arrested for the murder, but police chief Richard S. Shriker is like Paul.",1985-11-01,11.0,4.0,1985.0,92.0,He's back in New York bringing justice to the streets...,Death Wish 3,0,"rocket launcher,punk,vigilante,revenge,"
17465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,A skilled young hockey prospect hoping to attract the attention of professional scouts is pressured to show that he can fight if challenged during his stay in a Canadian minor hockey town. His on-ice activities are complicated by his relationship with the coach's daughter.,1986-01-31,1.0,1.0,1986.0,110.0,The ice... The fire... The fight... To be the best.,Youngblood,0,"frustration,sport,ice hockey,coach,beating,hazing,locker room,"
33055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,A tough police detective escapes from custody handcuffed to a foul-mouthed car thief after being framed for the murder of his ex-wife. He must now find the real killer and prove his innocence.,1986-04-18,4.0,2.0,1986.0,100.0,"He's a cop, She's a thief, together they're running for their lives",Murphy's Law,0,"uzi,"
20465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"A troupe of struggling stage actors is rehearsing for a small-town production of a play. Everything seems to be as it should until one of the cast members turns up dead. In a panic, the others try to get out, only to find they are now locked in the theater with the killer! Which one of them committed the murder, and who will get out alive?",1987-02-08,2.0,1.0,1987.0,90.0,The theatre of death,StageFright: Aquarius,0,"panic,psychopath,murder,slasher,play,vomiting,"
16288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?",1987-05-01,5.0,2.0,1987.0,92.0,"When the curtain goes up, the terror begins.",Creepshow 2,0,"lake,anthology,revenge,murder,blob,gore,hitchhiker,zombie,hit and run,horror anthology,"
19933,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"A group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la The Incredible Journey, seek their young 8 year old ""master"". Children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness.",1987-07-09,7.0,3.0,1987.0,90.0,Imagine if Your Toaster Went on a Journey of its Own!,The Brave Little Toaster,0,"growing up,coming of age,lost,journey,personification,inanimate objects coming to life,toaster,"
26574,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Two punks from the big city, traveling across the country in a Volkswagen bug, embrace the western ethos when they must take revenge against a group of rednecks for killing their friend in this lighthearted road movie. Along the way, they enlist the help of a young woman who runs a wrecking service.",1987-08-01,8.0,3.0,1987.0,90.0,They were looking for the American Deream. . . They found the American Nightmare.,Dudes,0,"rodeo,punk,woman director,"
38966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"The Night Before is a 1988 film starring Keanu Reeves and Lori Loughlin. Reeves plays Winston Connelly, the so-called high school nerd and vice president of the Astronomy club. Loughlin plays Tara Mitchell, the pretty and popular head cheerleader who also happens to be the local police chief's daughter. The Tagline was: ""You lost your father's car. Sold your prom date. And a guy named 'Tito' wants you dead."" It was filmed and set entirely in Los Angeles, California.",1988-04-15,4.0,2.0,1988.0,85.0,You lost your father's car. Sold your prom date. And a guy named 'Tito' wants you dead.,The Night Before,0,"handcuffs,amnesia,tied up,"
45774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"A blind woman, her husband and another couple sail off to find cash hidden on an island near Cuba.",1988-05-13,5.0,2.0,1988.0,97.0,"In a storm of desire, deception and murder... four people are about to be swept away.",Midnight Crossing,0,"sea,boat,island,suspense,"
287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",1988-06-15,6.0,2.0,1988.0,108.0,Romance is a lot like baseball. It's not whether you win or lose. It's how you play the game.,Bull Durham,0,"love triangle,poem,jealousy,age difference,baseball,trainer,sports team,pitcher,stadium,flirt,home run,sport,minor leagues,"
181753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,"Mara McAndrew's marriage is falling apart. Her husband, Donnie, a Vietnam veteran, suffers troubling flashbacks about the war, leaving him unresponsive to her needs. Mara wants out, but she also wants Donnie's money. When Mara meets a mysterious stranger, Reed, at a local bar, she believes she has found the right person to help her out of her predicament. But Mara worries that Donnie's sister, Jill, is on to her.",1988-06-21,6.0,2.0,1988.0,93.0,"Before the night is over... someone will be rich, someone will be dead, someone will be avenged.",Backfire,0,"vietnam veteran,murder,inheritance,"
